SATKER,TGL_DIFF,UP,REALGUP,PAGU,REALISASI,PAGU52,REAL52,PAGU53,REAL53,STATUS
410574,7,120000000,100890000,12933145000,7153145110,6165714000,3691440715,284993000,0,1
418507,8,7000000,6672961,2163892000,1219435442,813776000,462143938,32000000,31925000,1
637546,8,21000000,19288381,5590065000,2215229028,3718830000,1355466263,564267000,89734000,1
418487,25,17000000,17000000,2547756000,1478660618,766396000,389460000,32000000,31750000,1
650112,25,16800000,16791662,2067775000,1113395426,788860000,429396804,32000000,31690000,1
440553,39,10000000,8049000,28933263000,17163943015,652663000,303479000,111450000,111148000,1
656617,31,25500000,25456550,3167025000,1911264707,797263000,332170864,-,-,1
99231,32,20000000,16987000,354429000,170834797,354429000,170834797,0,0,1
641588,28,133137000,90908000,101221181000,63532818963,10069230000,4908462027,-,-,1
447940,28,180000000,164712325,133055076000,35828562557,43506623000,17456689733,62709645000,3394849230,1
440506,29,2000000,1100000,167997000,89824718,42860000,20008029,0,0,1
119138,1,34200000,3450000,862800000,614150057,862800000,614150057,-,-,1
667236,2,60000000,59969000,9016895000,5998999941,5720540000,3719459314,0,0,1
567495,5,120000000,119909400,14821595000,4962742550,8198395000,1939865198,1420000000,15328590,1
238535,4,80000000,42669390,9706553000,4524991740,4325250000,1798188683,-,-,1
682562,11,120000000,98480425,15958144000,9004325600,5716253000,2414187708,25000000,-,1
650133,32,8000000,7854000,812778000,362540600,184150000,84473000,0,0,0
7233,10,36000000,29000000,5334731000,3414744914,1478445000,578813159,7000000,7000000,1
416094,7,60000000,36957816,17312666000,9015693210,5558251000,2807652240,242555000,15636000,1
641681,8,400000000,365648500,74095791000,38697340127,18880388000,9304817820,746000000,323822290,1
418359,24,51000000,27659333,6347250000,4014726419,3344812000,2231310784,-,-,1
449488,6,39000000,38865988,85667342000,49826983987,23741418000,11247204149,53511175000,33448594418,1
641592,6,30000000,24218500,34491545000,19943071380,16101341000,9563426857,-,-,1
401946,19,20000000,18418887,30819119000,2354652634,927824000,453537844,27771349000,723693301,1
663212,19,4000000,3926000,175700000,88918400,175700000,88918400,-,-,1
109118,22,99900000,99900000,22165765000,13581479516,13781814000,8651112338,50000000,31469911,1
416094,25,60000000,45315257,17312666000,9015693210,5558251000,2807652240,242555000,15636000,1
418369,31,60000000,59159000,32045695000,17029983349,4285310000,1741203000,60434000,42434000,1
99231,3,20000000,19996117,354429000,170834797,354429000,170834797,0,0,1
110808,10,75000000,74520000,7378542000,5077040844,4487200000,2634507011,1433000000,1352860000,1
418897,14,7500000,7500000,1640194000,1211527755,789404000,532367000,32000000,31850000,1
428227,17,48000000,46659333,13551306000,7833437251,8098510000,3842206587,-,-,1
309374,10,7000000,7000000,6220190000,3174630435,1022752000,444932300,73210000,69000000,1
679499,5,90000000,47500000,28999042000,17273609839,15288122000,7979182335,-,-,1
641635,5,600000000,585807000,182191900000,112527740087,47933482000,23800819424,-,-,1
426066,30,50000000,49007500,6482547000,3515904115,1626912000,647500500,250000000,209950000,1
641592,10,30000000,26710000,34491545000,19943071380,16101341000,9563426857,-,-,1
621729,11,120000000,91211219,6890351000,2836410680,2792827000,1169862707,-,-,1
418374,17,39000000,39000000,9163495000,6418899210,1613048000,968666000,375000000,363115000,1
681507,24,12500000,12417500,3661326000,1311090672,838290000,467413500,2061730000,447410950,1
418507,13,7000000,6999724,2163892000,1219435442,813776000,462143938,32000000,31925000,1
597516,13,10200000,10200000,2915978000,1456235732,519950000,249050000,35500000,35477000,1
440505,20,1800000,1500000,163554000,75155508,43450000,22350000,0,0,1
675102,21,1850000,1850000,1299555000,670298638,433418000,222945580,34000000,34000000,1
632160,9,300000000,155186476,120169407000,35449391690,43406093000,11281858329,29490658000,399065929,1
682892,10,60000000,59178821,1939726000,901317615,1933376000,901317615,6350000,0,1
402298,8,30000000,26766800,4189202000,3023130905,1147739000,822068336,407230000,402540000,1
111714,13,300000000,290273600,43581925000,26547544567,13186783000,7056559554,0,0,1
672970,28,4000000,2592000,57383000,32957900,57383000,32957900,0,0,1
7190,13,75000000,69483100,6117288000,3501845841,1951575000,914856300,7000000,0,1
631158,24,36000000,24764983,3065404000,1221196427,2865404000,1214716427,100000000,-,1
110808,23,75000000,75000000,7378542000,5077040844,4487200000,2634507011,1433000000,1352860000,1
527975,3,20000000,16857700,1797436000,736885303,1149744000,596154303,445220000,45900000,1
654872,12,300000000,224534250,36420431000,23545960499,12070614000,6389938032,0,0,1
424239,7,18000000,18000000,5885015000,3653059353,975148000,622599190,120000000,119946000,1
418462,17,25000000,12500000,1959247000,1190973680,525542000,262691000,55500000,55500000,1
406369,21,60000000,37900000,7451461000,5458474402,2169547000,1276733718,100000000,100000000,1
700235,9,300000000,215219547,29315928000,14250442568,12530293000,5745983622,2044950000,619720050,1
418507,13,7000000,7000000,2163892000,1219435442,813776000,462143938,32000000,31925000,1
575930,24,18000000,18000000,6353467000,3519107203,1166166000,561088938,326220000,318720000,1
119139,24,25200000,15725000,1372740000,906306330,1372740000,906306330,-,-,1
526751,28,1000000,500000,41700000,18000000,41700000,18000000,-,-,1
526750,26,60000000,48398546,7798216000,4420463998,1453061000,785557566,158500000,157950000,1
666501,31,15000000,14902928,2054716000,1180024137,778466000,435664303,32000000,0,1
418353,32,60000000,33556209,8173880000,4439068061,3875849000,1863592678,334500000,330554000,0
418358,33,21000000,10604400,2153009000,1209619673,1461260000,844667745,-,-,0
665285,28,400000000,350656200,51563450000,31274571729,13204705000,7062464066,-,-,1
418425,20,20000000,13576366,2209540000,1288911129,836436000,464356134,32000000,31975000,1
406375,11,150000000,149942985,24905476000,13835795726,17798052000,9491083070,-,-,1
98963,12,60000000,59942200,5860182000,3266147268,1810026000,974570597,77500000,77150000,1
669055,16,30000000,28611521,7560088000,3359492366,6018061000,2698288647,76177000,0,1
401943,21,34800000,34740446,26641067000,3302253044,1051444000,512088721,23538000000,1099117347,1
418524,21,12000000,9017070,22944286000,14075770574,1395310000,584290133,91500000,67500000,1
440503,28,65000000,63409160,7861293000,3642066886,1784590000,722391484,1420000000,402524628,1
418356,29,21000000,16292883,2640318000,1465956951,704564000,446356176,30000000,29364000,1
418507,9,7000000,7000000,2163892000,1219435442,813776000,462143938,32000000,31925000,1
418522,15,6000000,5884675,2268381000,1436940894,780844000,452273395,32000000,32000000,1
653108,16,30000000,29950000,3503481000,2084966847,1784125000,757601555,100000000,19242630,1
678359,13,24000000,13790000,5465228000,3248211791,1638601000,786248000,-,-,1
426421,27,60000000,30096497,3013791000,1583226166,1500935000,731307713,50000000,-,1
440502,27,20000000,18766982,2211862000,1278444042,841877000,467474891,32000000,32000000,1
406539,24,120000000,120000000,8165172000,5473258598,3141555000,2200358525,-,-,1
403823,19,240000000,128792669,78364248000,41825127309,18059952000,6889970468,330000000,-,1
641588,30,133137000,100203000,101221181000,63532818963,10069230000,4908462027,-,-,1
440503,30,65000000,37290074,7861293000,3642066886,1784590000,722391484,1420000000,402524628,1
678370,32,60000000,59385600,7362354000,4031932459,1824856000,995141345,-,-,0
648209,34,120000000,74365168,19016950000,3542052899,16384297000,2176737293,1100000000,300510000,0
626115,28,30000000,29815000,2990095000,1785281428,809853000,377561833,100000000,71449320,1
431164,30,30000000,20860100,9610679000,3449667358,7658102000,2324548819,34722000,21232000,1
119130,31,100000000,54438500,4538120000,1211355040,4538120000,1211355040,-,-,1
119039,1,6700000,840000,303550000,163875200,303550000,163875200,-,-,1
669254,14,48000000,32875400,15715554000,9735142298,5214803000,3324835251,-,-,1
111805,22,20000000,16800000,4328742000,2508264536,594285000,266524000,61000000,59524000,1
682900,17,60000000,52315970,1898061000,939509504,1871561000,939509504,26500000,0,1
668529,17,45000000,44803000,8911423000,5261476697,5066858000,3365250390,0,0,1
650127,5,3000000,2500000,8195024000,4058584542,1086060000,541862106,1582500000,423828650,1
641660,10,300000000,225996900,62658628000,36933116382,16322571000,7086995596,0,0,1
634530,4,30000000,19100000,1439194000,814437291,1191434000,691232291,0,0,1
537894,6,54000000,48002250,1743078000,947173527,1743078000,947173527,-,-,1
98959,29,30000000,28910000,5818674000,3354053795,1715295000,751432948,111000000,77500000,1
401945,23,24000000,23993392,25065176000,2780372815,937029000,529973182,22104293000,1080746492,1
426072,23,30000000,22223300,4284145000,2482160413,1029773000,569188689,18000000,8000000,1
665292,23,393857200,391631000,59020973000,34290731262,17415837000,8190241796,0,0,1
18403,29,300000000,270295512,117596572000,62381461098,49153560000,24341483845,100000000,96286770,1
536725,29,50000000,40677000,3472739000,2468414563,724043000,439507000,-,-,1
648209,31,120000000,62948712,19016950000,3542052899,16384297000,2176737293,1100000000,300510000,1
119130,26,100000000,50388200,4538120000,1211355040,4538120000,1211355040,-,-,1
641571,3,33000000,25850000,98712647000,36255128982,62870634000,25915364574,30227700000,7155747775,1
574370,7,15000000,14550000,2105071000,1067596367,697278000,325588000,58800000,33000000,1
309374,14,7000000,7000000,6220190000,3174630435,1022752000,444932300,73210000,69000000,1
239441,7,400000000,289248851,40800148000,14017284955,33161105000,10111916134,1614497000,269001013,1
672969,8,20000000,19788676,3967705000,2307741360,1405737000,869564696,87500000,84250000,1
641621,7,30000000,25197192,8310117000,4047279998,4351292000,1794090513,-,-,1
641546,9,72000000,71830000,11130186000,7235681938,3832372000,2570588000,-,-,1
652190,10,45000000,41312051,7096438000,2903603029,2397554000,1337745561,2457733000,-,1
98959,15,30000000,29692500,5818674000,3354053795,1715295000,751432948,111000000,77500000,1
472112,27,102000000,102000000,56806523000,23121221161,3580541000,1628558184,53125979000,21490953977,1
597558,28,15000000,15000000,1733771000,969557773,465470000,243758000,27200000,15000000,1
406401,9,72000000,66469851,14625943000,7841315448,10753395000,5423057405,0,0,1
248920,9,60000000,31632265,15231078000,7605951441,5818868000,2400998947,797872000,213623644,1
402298,12,30000000,29170811,4189202000,3023130905,1147739000,822068336,407230000,402540000,1
111904,8,15000000,14576625,3075014000,1661570870,905372000,267180826,0,0,1
650833,9,15000000,11362300,43290167000,18353284549,39570024000,15505775422,-,-,1
656511,13,25200000,18923212,2919158000,1411976545,970241000,217826905,0,0,1
672952,30,18000000,14444900,5792448000,3330816176,1701068000,1077105507,77500000,-,1
665285,30,400000000,393617000,51563450000,31274571729,13204705000,7062464066,-,-,1
109118,28,99900000,99900000,22165765000,13581479516,13781814000,8651112338,50000000,31469911,1
7208,28,100000000,67805000,5031143000,3182672019,1704995000,879078148,7000000,0,1
641635,13,600000000,576460000,182191900000,112527740087,47933482000,23800819424,-,-,1
641621,1,30000000,16250000,8310117000,4047279998,4351292000,1794090513,-,-,1
665292,9,393857200,310725000,59020973000,34290731262,17415837000,8190241796,0,0,1
665882,13,300000000,252771000,66628003000,32732247764,14216309000,7574880898,10935404000,2345356100,1
119232,15,150000000,141711900,29756810000,16087178185,29756810000,16087178185,-,-,1
683996,15,60000000,57185260,17621429000,9290892785,13267582000,6270483666,-,-,1
664565,7,60000000,45549000,7075597000,3951218144,4840879000,2517622000,291000000,284225050,1
418399,17,36000000,36000000,8756173000,5813027134,1602707000,1177890551,170020000,100000000,1
678363,17,21000000,15250000,6025078000,3314801729,2787154000,1274360700,-,-,1
666507,22,6000000,5755000,626405000,295091047,220690000,95001578,0,0,1
403823,23,240000000,124340775,78364248000,41825127309,18059952000,6889970468,330000000,-,1
406402,7,30000000,30000000,9523262000,5786865308,5442466000,3193107308,0,0,1
417641,8,30600000,30000000,8636007000,4134156493,1864327000,890881041,207000000,-,1
418493,10,20000000,20000000,5708896000,2877676297,847208000,401486000,107000000,107000000,1
7151,19,60000000,59977226,9878070000,6352540303,2424734000,1765731509,7000000,7000000,1
401945,19,24000000,23905650,25065176000,2780372815,937029000,529973182,22104293000,1080746492,1
406426,23,50000000,50000000,5453958000,3380436224,3514645000,1930522201,100000000,0,1
419202,22,60000000,34255000,1833685000,863932958,1833685000,863932958,-,-,1
652190,27,45000000,42491907,7096438000,2903603029,2397554000,1337745561,2457733000,-,1
7119,28,120000000,109907250,22362961000,12396144754,3188591000,1350151457,207000000,-,1
667222,28,30000000,28195966,8235631000,4430398535,3526535000,2134814055,249000000,203821225,1
653271,20,33000000,32998409,1716532000,981563477,634579000,334354919,95000000,94765000,1
653530,28,70000000,69914801,15144714000,4407542549,4492306000,653802053,2308780000,0,1
672851,12,15000000,11153593,4405499000,1939111643,2071211000,883098801,676595000,44128050,1
527961,12,25000000,18961846,1719478000,933978256,1297015000,608327256,244495000,233730000,1
352639,13,300000000,155607000,28236181000,22099330468,8318106000,4981545550,0,0,1
665307,4,240000000,137240000,44341528000,28453518761,13920948000,7922027979,0,0,1
675577,37,18000000,9087100,9888967000,1758960948,8308538000,1151477553,438152000,20600000,1
402252,43,5000000,2850000,199500000,174450000,199500000,174450000,0,0,0
402298,5,20000000,10800000,4189202000,3023130905,1147739000,822068336,407230000,402540000,1
7229,16,30000000,27250000,5199371000,3120129782,1466700000,562787000,7000000,0,1
413256,19,30000000,24195717,21427361000,11498068706,5358221000,3093219288,-,-,1
99232,20,18000000,10500000,331200000,190339340,331200000,190339340,0,0,1
7165,20,48000000,27745700,7242482000,4108090637,1592668000,580927608,7000000,0,1
431102,22,210000000,159588200,73364554000,36784831531,36769599000,17864486494,8931793000,4219495700,1
418509,22,33000000,33000000,33956654000,16770924415,2369362000,1243813000,258650000,248155000,1
664565,22,60000000,42431000,7075597000,3951218144,4840879000,2517622000,291000000,284225050,1
641642,5,400000000,310352500,71436952000,43720890118,21787543000,11597314457,0,0,1
675094,15,5656800,5656800,1605171000,730379699,540841000,320786600,14500000,14500000,1
634530,21,30000000,29991300,1439194000,814437291,1191434000,691232291,0,0,1
427310,22,160000000,139323259,14566628000,6112838011,10963696000,3889397835,275000000,273697500,1
440507,28,10000000,6826850,445901000,220098105,193270000,84885568,0,0,1
99003,2,36000000,32817714,6090892000,2990155812,1686481000,938379117,77500000,77150000,1
426421,15,60000000,49115320,3013791000,1583226166,1500935000,731307713,50000000,-,1
424220,5,12000000,11896000,6709344000,4784043449,1413630000,669452373,243500000,232500000,1
567481,12,84800000,42487123,7522079000,4027816538,3474679000,1662761948,-,-,1
449488,8,39000000,69056391,85667342000,49826983987,23741418000,11247204149,53511175000,33448594418,1
527933,21,60000000,50628074,4060727000,2198384084,2322040000,1203672084,984043000,653728000,1
403709,28,80000000,53959308,1837647000,842150073,1781487000,800150073,56160000,42000000,1
666502,28,38400000,31177100,9148750000,4463121265,2577690000,855221000,0,0,1
